,time,"('susceptible', '0-4')","('susceptible', '5-9')","('susceptible', '10-14')","('susceptible', '15-19')","('susceptible', '20-24')","('susceptible', '25-29')","('susceptible', '30-34')","('susceptible', '35-39')","('susceptible', '40-44')","('susceptible', '45-49')","('susceptible', '50-54')","('susceptible', '55-59')","('susceptible', '60-64')","('susceptible', '65-69')","('susceptible', '70+')",susceptible,"('exposed', '0-4')","('exposed', '5-9')","('exposed', '10-14')","('exposed', '15-19')","('exposed', '20-24')","('exposed', '25-29')","('exposed', '30-34')","('exposed', '35-39')","('exposed', '40-44')","('exposed', '45-49')","('exposed', '50-54')","('exposed', '55-59')","('exposed', '60-64')","('exposed', '65-69')","('exposed', '70+')",exposed,"('infected (active)', '0-4')","('infected (active)', '5-9')","('infected (active)', '10-14')","('infected (active)', '15-19')","('infected (active)', '20-24')","('infected (active)', '25-29')","('infected (active)', '30-34')","('infected (active)', '35-39')","('infected (active)', '40-44')","('infected (active)', '45-49')","('infected (active)', '50-54')","('infected (active)', '55-59')","('infected (active)', '60-64')","('infected (active)', '65-69')","('infected (active)', '70+')",infected (active),"('infected (total)', '0-4')","('infected (total)', '5-9')","('infected (total)', '10-14')","('infected (total)', '15-19')","('infected (total)', '20-24')","('infected (total)', '25-29')","('infected (total)', '30-34')","('infected (total)', '35-39')","('infected (total)', '40-44')","('infected (total)', '45-49')","('infected (total)', '50-54')","('infected (total)', '55-59')","('infected (total)', '60-64')","('infected (total)', '65-69')","('infected (total)', '70+')",infected (total),"('removed', '0-4')","('removed', '5-9')","('removed', '10-14')","('removed', '15-19')","('removed', '20-24')","('removed', '25-29')","('removed', '30-34')","('removed', '35-39')","('removed', '40-44')","('removed', '45-49')","('removed', '50-54')","('removed', '55-59')","('removed', '60-64')","('removed', '65-69')","('removed', '70+')",removed,"('hospitalized (active)', '0-4')","('hospitalized (active)', '5-9')","('hospitalized (active)', '10-14')","('hospitalized (active)', '15-19')","('hospitalized (active)', '20-24')","('hospitalized (active)', '25-29')","('hospitalized (active)', '30-34')","('hospitalized (active)', '35-39')","('hospitalized (active)', '40-44')","('hospitalized (active)', '45-49')","('hospitalized (active)', '50-54')","('hospitalized (active)', '55-59')","('hospitalized (active)', '60-64')","('hospitalized (active)', '65-69')","('hospitalized (active)', '70+')",hospitalized (active),"('in ICU', '0-4')","('in ICU', '5-9')","('in ICU', '10-14')","('in ICU', '15-19')","('in ICU', '20-24')","('in ICU', '25-29')","('in ICU', '30-34')","('in ICU', '35-39')","('in ICU', '40-44')","('in ICU', '45-49')","('in ICU', '50-54')","('in ICU', '55-59')","('in ICU', '60-64')","('in ICU', '65-69')","('in ICU', '70+')",in ICU,"('deaths', '0-4')","('deaths', '5-9')","('deaths', '10-14')","('deaths', '15-19')","('deaths', '20-24')","('deaths', '25-29')","('deaths', '30-34')","('deaths', '35-39')","('deaths', '40-44')","('deaths', '45-49')","('deaths', '50-54')","('deaths', '55-59')","('deaths', '60-64')","('deaths', '65-69')","('deaths', '70+')",deaths
75,75.0,14482.959221700978,27790.1101248765,28492.45062728754,24804.266885616227,29959.277741601236,44580.52057864402,42628.34176751864,46417.22963920222,41022.789573318994,30035.44160637534,44712.64957900863,50078.353478033976,46430.0487161392,45527.38247410984,376939.2941890135,893901.1162024469,1075.8936928223945,1695.050480803693,1722.3696312186712,1566.4145581125135,1778.9986369606602,2313.5873526685687,2245.5084659807203,2372.4086737797597,2189.8325709355654,1780.8809617211248,2319.681236122083,2499.435705093567,2381.2960953617912,2353.6684998685523,7630.892731242486,35925.91929269215,6768.0230795066645,9622.990538758244,9738.434600728327,9038.020238222862,9979.001551262178,12289.461626858541,11994.634158784696,12531.464182220045,11756.612494004437,9983.075461112134,12320.30050980745,13090.346211958416,12594.17388278428,12484.482131424966,32883.47574130281,187074.49640873604,240581.71387201746,277128.9497279464,278742.06542500865,270464.5170847995,282251.47967439255,309017.55907852016,305836.6057765982,311992.73579501396,303187.02822653786,282713.0254903727,308864.10694730235,316589.3291107649,311023.8313597676,309523.19902991015,491147.3062076184,4599063.4528065715,233597.12400596988,267178.84885556146,268871.7451407654,261262.29831804862,272226.722070176,296501.4304418289,293913.5156077159,299460.8975047981,291505.7653617411,272573.60197079135,296441.36867506173,303202.86460491427,298213.48130571464,296594.46689459664,456860.33733844076,4408404.468096125,2015.3023182519569,2966.2493836828326,3005.659802569791,3023.541582339802,3368.2066171140673,4215.597943893708,4107.92588480295,4305.397257548258,4020.557028312048,3370.2526247604824,5987.303711229528,6386.505198247515,6127.725621662584,10353.630082592084,28575.751407104595,91829.6064641122,1223.8007983825166,1605.602377548769,1619.3731168057209,1528.2688123683376,1648.348524765391,1935.9204803255957,1898.95792323248,1964.0884206324004,1869.6860659748995,1648.120121593376,1940.5595168468308,2035.8240789479398,1976.1443560212388,6874.350611913177,43943.416221597094,73712.46142695576,0.0,0.0,0.0,411.6066445321646,438.9915872493473,480.45627966820484,535.6691118065969,550.1077581634232,532.1274814763611,499.1931790981973,1564.048398267532,1535.6462679130125,2745.885984331854,7522.5051790012885,12501.445807989896,29317.68367949788
76,76.0,14242.621365365558,27404.2467531144,28100.064088679126,24448.77886359284,29553.372289692652,44046.97417946187,42111.071784770415,45869.50304707011,40518.85223713874,29629.055784247837,44177.68479549492,49500.30879144659,45880.40956195283,44984.43845042727,375097.48220139334,885564.8641938485,974.7529630890159,1541.8499730707476,1566.9590773757907,1423.9098345443947,1619.0046095014516,2110.341639392431,2047.752370746076,2164.5195825679234,1996.547605686959,1620.7609909442133,2115.9112969637363,2281.2595923398817,2172.5095513839115,2147.033176027549,7030.411038765896,32813.523302399975,6184.884351170612,8843.720947961021,8951.92677207962,8298.390319046046,9177.320800669826,11339.294842425248,11063.452931863536,11566.605181980944,10840.543201615656,9181.416913647845,11367.836681796913,12088.887714123937,11623.582045219955,11520.2571270837,30779.602071149973,172827.72190183483,240906.63152638046,277642.89971897,279264.38511746726,270939.15369631426,282791.1478775597,309721.006291651,306519.1899001802,312714.2423225366,303852.5440951002,283253.27915402077,309569.4107129569,317349.74897487817,311748.0012102289,310238.87675525266,493490.7765538737,4610001.293907371,234521.7413203747,268497.1823258537,270206.05006186536,262499.92098281696,273594.3023001361,298188.3893387205,295559.72291261994,301181.3721883811,293119.0569555588,273941.76631116,298132.5672257443,305000.5439020898,299942.4988414432,298308.27124646155,461406.50468869036,4434099.890601916,1817.9700164898413,2696.5452939833312,2733.240825600586,2745.1752686646455,3064.840733648997,3852.7419409859294,3752.6226904074024,3936.626276536994,3671.295013136517,3066.859875371381,5472.003554643294,5843.592757175206,5602.2839029924,9463.548997353215,26608.372977874875,84327.72012486462,1132.64385805716,1496.8401038258937,1510.1435969457561,1423.0153578216277,1538.0994604445343,1814.3175841162943,1778.8560679810412,1841.574396210065,1750.7087744805992,1537.9629236803435,1818.6843498068272,1910.2048916415472,1852.6865057582959,6443.316740347614,42019.05723312748,69868.11184424508,0.0,0.0,0.0,420.4894905836144,448.519658962058,491.50285508437366,547.7264187699301,562.5413900554008,544.0144272950646,509.7769558849313,1600.9575500199007,1574.218887192449,2814.7160877631795,7715.4523530409,12964.336623097028,30194.25269774883
77,77.0,14024.20789009182,27052.65367871318,27742.48767733172,24125.004546344288,29183.39581729694,43559.905527526746,41638.93813077515,45369.40763261492,40058.95498229532,29258.63482908056,43689.319583285775,48972.399627182545,45378.58643544727,44488.770305906044,373404.52185402345,877947.1885179157,883.6903995863611,1403.0116843627488,1426.0792166337208,1294.904296132143,1473.8912860012922,1925.287273153449,1867.7695967680354,1975.159411485077,1820.6986449218923,1475.5269601861623,1930.3779680547902,2082.4036970023535,1982.349612936559,1958.872986803406,6473.844975971008,29973.868009998998,5649.589787750203,8122.923991902337,8224.195733882483,7615.139523726511,8435.069218401017,10455.421277779165,10197.675528862319,10668.607109233475,9989.2006274954,8439.146277020478,10481.81632704606,11156.094210877498,10720.351381449476,10623.189659263111,28776.331708004265,159554.7523626938,241201.19499290924,278110.57028042426,279739.7448563452,271370.78846169164,283282.44497289346,310362.76871603547,307141.77976576955,313372.6287930316,304459.4436434075,283745.1214740828,310212.8700356418,318043.8835405456,312408.7844145411,310891.83441752044,495648.72487919737,4619992.583244037,235366.51192257152,269708.4106450216,271432.237372152,263635.9516337973,274851.6436783008,299744.38592154067,297077.61674359447,302768.82584666664,294606.1457452875,275199.69193371275,299692.48612161324,306660.10246493784,301537.71257016656,299889.1670480275,465659.3014620009,4457830.191109392,1639.9699048372158,2450.5496075191395,2484.652152884625,2491.7474136636993,2787.755808479381,3519.1180217358947,3426.1724349620467,3597.322654176723,3350.5981044061637,2789.7292566495153,4998.209252568087,5343.517327858052,5118.9062788504125,8645.026777019604,24741.581431451257,77384.85642706182,1046.5283382343528,1392.9517383964564,1405.7577731267666,1322.6709041714846,1432.636803176594,1697.152053597103,1663.2277691745387,1723.4365904032766,1636.243605246802,1432.5797499444593,1701.2543185105762,1788.9220555680045,1733.6595456015261,6027.9255737789945,40085.56948309982,66090.51630203075,0.0,0.0,0.0,428.7153995890363,457.37294924878415,501.8374329506703,558.9984777935773,574.1820788187546,555.1200217452958,519.6119655494464,1635.4882980978052,1610.371769411202,2879.146048220504,7895.996446012774,13410.88063674245,31027.7215241803
78,78.0,13825.606129990416,26732.17051433995,27416.517335160643,23829.997418206178,28846.05371899224,43115.16774499018,41207.90177771307,44912.70625283899,39639.14648339697,28920.881870839155,43243.39646310901,48490.18648236686,44920.322882506836,44036.163122542086,371848.8604997206,870985.0786967132,801.6403105342903,1277.144367650773,1298.3281022019078,1178.0698876139677,1342.2343373208257,1756.7846641113736,1703.9475325513665,1802.6694870744138,1660.6942716902315,1343.7549806456668,1761.4378213153886,1901.1567501178613,1809.1462827128641,1787.5256171693734,5958.550565626045,27383.084978336345,5158.728103547649,7457.051991626709,7551.703943192289,6984.740916597889,7748.727566904301,9634.401928354704,9393.855802747286,9834.057211564059,9199.12736454053,7752.751507543877,9658.793880414618,10288.55017553996,9881.031050723024,9789.810159858249,26873.49154464616,147206.8231478013,241468.408429754,278536.2850696412,280172.5208904125,271763.47842422966,283729.85641866707,310948.3636040726,307709.76227662,313973.5186220564,305013.00840063754,284193.0398009647,310800.01597608026,318677.6024572515,313011.8331754454,311487.6762899102,497634.9084010727,4629120.278236816,236138.02545592753,270820.6331263824,272558.45061944507,264678.1917775822,276006.98437678267,301178.6456625438,298476.2948869883,304232.56704852264,295976.0318803724,276355.61164097127,301130.3718351608,308191.10659197555,303008.4997840572,301346.5011004303,469633.09739000676,4479731.013177149,1479.5950314006802,2226.525377706822,2258.163997978362,2261.3655708116407,2535.0794263820353,3212.9371014740395,3126.777354913867,3285.716201408849,3056.658311243277,2536.992615806721,4563.381542660497,4883.780756396754,4675.055063216023,7893.704173209124,22975.962082716404,70971.6946073251,965.4856820471753,1294.1374357504317,1306.4235505133547,1227.4028826891447,1332.184113741907,1584.779034580101,1552.4124018070502,1610.0445129452567,1526.6166216426454,1332.1950847197343,1588.6256457375412,1672.373037394068,1619.4332938122197,5629.446861099497,38156.76781035003,62398.327968830155,0.0,0.0,0.0,436.30636390654905,465.57019142618356,511.47092221777456,569.4983987415972,585.040858915926,565.4582663290065,528.7188926252609,1667.6770114195247,1644.1332964970243,2939.2385001423786,8064.323105555014,13839.90836317579,31817.34417095203
79,79.0,13644.922341659498,26439.943445854693,27119.25889190238,23561.100105741647,28538.368160573402,42708.99550663681,40814.29712312815,44495.54970825148,39255.84230854691,28612.816873498756,42836.14044313133,48049.63323497672,44501.752595503676,43622.789314801084,370419.7606174803,864621.1706716869,727.6535362352065,1162.991219540922,1182.4384499626767,1072.2098767888183,1222.7445980004984,1603.3354108306476,1554.8140072014198,1645.5323063244778,1515.0830473387944,1224.1561485199957,1607.5889121461755,1735.9504577270516,1651.37207722223,1631.4714787438006,5481.941128374441,25019.282654957155,4709.029966062538,6842.61907591042,6930.971023419001,6403.745747837462,7114.8244587994395,8872.769000267795,8648.528035494135,9059.504513810103,8466.854449458679,7118.767561372117,8895.294715821192,9482.786167732625,9102.133760220062,9016.617526431366,25070.118758196473,135734.56476083343,241710.95960849908,278923.94880948815,280566.6670404001,272120.8817164926,284137.4379513339,311482.80874101614,308228.03361235384,314522.02939083125,305518.03608308383,284601.0918504714,311335.87894679565,319256.2526098272,313562.2905345195,312031.50011615816,499462.2221105309,4637460.039121801,236842.39415604263,271841.4462586938,273592.33163471584,265633.94426963234,277068.06278262666,302499.90008226474,299764.36083417624,305581.413471614,297237.22019465576,277417.25941660913,302454.97592890117,309602.6301395638,304363.74156705395,302689.1216800238,473342.17949594837,4499930.981912522,1335.2265373087541,2022.7687434065683,2052.0766130929783,2052.1853041636614,2304.96529566928,2932.3828485561235,2852.6187416472003,3000.0030927072344,2787.652194103598,2306.8073272483944,4164.942287311285,4461.822176988961,4268.146546176099,7205.151456787462,21310.945803454495,65057.6949686221,889.4805019341718,1200.5088233595056,1212.2596365362633,1137.2942407524965,1236.8743637011576,1477.4501457521692,1446.6474006070916,1501.6630793975569,1422.0531885242785,1236.9428569227846,1481.0507842690836,1560.8476093590427,1510.2722139420473,5248.783046524245,36244.9352220231,58807.06311360499,0.0,0.0,0.0,443.2895963472258,473.1359880123834,520.421499738513,579.2471824742903,595.1369862329725,575.0509025824139,537.1249475327046,1697.5843453605862,1675.557533403395,2995.101540329313,8220.745090194618,14250.53597811199,32562.931590320404
80,80.0,13480.457184065732,26173.393873678804,26848.09650340417,23315.914309886968,28257.646092534975,42337.96900554685,40454.796454628355,44114.440390128,38905.789770215306,28331.74466510038,42464.122902399205,47647.0698049408,44119.36278911734,43245.17212110043,369107.25679974136,858803.2326664886,660.8851949624215,1059.4183555311918,1077.2662243593063,976.2471180226813,1114.256871405568,1463.5728394114458,1419.0276171797618,1502.362352106409,1382.5436408363464,1115.5653868419142,1467.4613046737204,1585.350643084332,1507.632691379655,1489.3242153372316,5041.5076418805165,22862.422097012502,4297.383321830665,6276.23287174816,6358.606159239687,5868.811957388523,6529.9701843312105,8167.072102733923,7958.251635431624,8341.50730652401,7788.94481655688,6533.810285651122,8187.861464326841,8735.329026312205,8380.18341075043,8300.1261530899,23364.58712372369,125088.67781963885,241931.25467348655,279277.0882613319,280925.75578185316,272446.29742250015,284508.85690846905,311970.6663541533,308701.04281808046,315022.8168415334,305978.8839633626,284972.9469794187,311825.03271502024,319784.70282418863,314064.8347649794,312527.94152127055,501142.7246578244,4645080.846487473,237485.27429914105,272777.9548990417,274541.03111299674,266510.02661470213,278042.12685172824,303716.38605230773,300949.92429276026,306823.68995124166,298397.7217723916,278391.8796624066,303674.55432860006,310903.25052566285,305611.8211087525,303925.37751047243,476800.64843465405,4518551.667416859,1205.3466219137413,1837.6341306230715,1864.7459811503174,1862.4351840380227,2095.622357532966,2675.6498369705655,2601.894027136565,2738.384909659035,2541.77706425067,2097.385444376722,3800.3286634493084,4075.076049985032,3895.606540633388,6574.962173829264,19745.002491324536,59611.851476873206,818.4226712363823,1112.101624705301,1123.3081250708071,1052.3559950650636,1146.7624482064707,1375.3256397790797,1346.080455314082,1398.4646685454209,1322.6902154204522,1146.878926236232,1378.6906016500027,1454.5399029212872,1406.3476122406796,4886.5122137014505,34360.83164828235,55329.31274837506,0.0,0.0,0.0,449.6961101324928,480.099369953157,528.7131500901236,588.2721018648947,604.4963210665161,583.9257937610736,544.8622683855631,1725.2903646623593,1704.7193389425063,3046.879743243999,8365.67686851993,14642.149997138516,33264.78142776113
81,81.0,13330.684109412912,25930.190352734426,26600.664389524667,23092.27397510665,28001.4505663298,41998.98127480309,40126.3777652546,43766.199270045596,38586.03612630577,28075.22626543405,42124.22883705638,47279.15817798657,43769.960953342605,42900.15248456242,367902.1121816657,853483.6967295653,600.5834356285561,965.4037550284577,981.7796617088433,889.2128980858248,1015.7191072715494,1336.2523766945249,1295.3679520941914,1371.8966758378667,1261.874913672023,1016.9306536668889,1339.8074292889266,1448.0480457555095,1376.6574435026362,1359.821023846444,4634.833784026716,20894.189156108958,3920.843034989777,5754.618466341583,5831.332698281492,5376.725327468968,5990.8826122949295,7513.915317923354,7319.646855765452,7676.671414217752,7162.027886219695,5994.602385075965,7533.091188306537,8042.742565396501,7711.753456536598,7636.90371360334,21754.721966735106,115220.47888915705,242131.4491520294,279598.88951300806,281253.01566908945,272742.7017218621,284847.4299442262,312416.08381305146,309132.8321354452,315480.1157334794,306399.5089345866,285311.92386397434,312271.6351914499,320267.3855061071,314523.7205794802,312981.21519588603,502687.66925249994,4652045.576206176,238071.88941996865,273636.78742589534,275411.2232504849,267312.78779933887,278935.94771410374,304835.851030579,302040.60742688575,307967.2326398989,299465.0610738026,279286.24069582304,304796.87254534796,312101.0512108616,306760.6281466181,305063.1227779878,480022.3320675721,4535707.635225168,1088.5457298482195,1669.5522246141345,1694.6022460751774,1690.4341665422742,1905.335900608421,2440.973040499673,2372.84528872156,2499.0989948804963,2317.278659065512,1907.0148636466513,3467.035059584436,3721.0176607330422,3554.9135119598486,5998.825729092342,18275.819853027355,54603.29292889914,752.1783350534688,1028.8876495319964,1039.5464738745736,972.5390643762745,1061.8371437289645,1278.486407181778,1250.7815028777823,1300.5410709112975,1228.5881559142076,1061.993019445937,1281.6264083755837,1353.5604283304297,1307.7497138109627,4542.930515492475,32513.73305619837,51974.9789451041,0.0,0.0,0.0,455.55944395024966,486.4924817735914,536.374285931336,596.6051779303,613.1497943215347,592.1154067683934,551.966461915994,1750.8899349449152,1731.7096999484738,3094.745646202128,8499.610595739541,15014.386836213547,33923.60576564001
82,82.0,13194.23031736302,25708.223502749956,26374.821546716565,22888.22136100712,27767.5750350194,41689.208600964565,39826.29564843968,43447.935976085755,38293.899854100935,27841.053194037075,41813.6272046921,46942.86154739047,43450.6447236503,42584.859058059126,366795.7750366629,848619.2326069389,546.0792065735724,880.0268215684384,895.0488827885391,810.2364831639662,926.1821164167516,1220.2420293240652,1182.7259786239529,1252.9855307883154,1151.9862086589076,927.3026821853423,1223.4925450814942,1322.8490832320535,1257.289784147523,1241.8130681986518,4259.606555527644,19097.866976279212,3576.635910949467,5274.635840267074,5346.006158871221,4924.414463747699,5494.406363385859,6909.98635667602,6729.422741678969,7061.680445936203,6582.826496169786,5497.992660799258,6927.664622555897,7401.659982215235,7093.4971944815825,7023.6009170080215,20237.903761050427,106082.33391579271,242313.4755542206,279892.2317868642,281551.3652966856,273012.7805495834,285156.15731636516,312822.83115615946,309527.07412831986,315897.77757707547,306783.5043374729,285621.02475803613,312679.4660398104,320708.3352005178,314942.81717419607,313395.1528852856,504107.5381043425,4658411.5318649355,238607.05456511385,274424.11383541435,276209.1234116236,268048.1276920815,279755.836485178,305865.56301303534,303043.5556312574,309019.3980471898,300446.2874410705,280106.6514629782,305829.21562767035,313203.62938716245,307817.56829772046,306109.7269567342,483020.71464675874,4551506.566500989,983.5252026897641,1517.0419096328508,1540.1620691765008,1534.6026789289858,1732.481956611963,2226.6497995566065,2163.780320880177,2280.441223678052,2112.4714573663036,1734.0737729775426,3162.644285142596,3397.197615002772,3243.6308820211034,5472.581545881703,16900.465426526498,50001.75014607342,690.5797472331171,950.7859321729878,960.8986510749367,897.7451855967752,982.0322763387774,1186.9455068598493,1160.7542098778358,1207.9150043132315,1139.742464420357,982.2198821037202,1189.8715125539215,1257.9477193546709,1214.499292217555,4218.092963951507,30711.494445537435,48751.52479360668,0.0,0.0,0.0,460.9145554959482,492.3494216944971,543.4364895304578,604.2817947848237,621.1320032935922,599.655436814948,558.475315868824,1774.4885186410436,1756.6314354227734,3138.8919603935487,8623.094179953408,15367.108840340621,34540.45995223448
83,83.0,13069.859962267063,25505.583583516425,26168.629132188194,22701.985707828135,27554.020339817784,41406.08376866351,39552.055007096584,43157.02170163698,38026.9447271232,27627.224460886282,41529.74410577172,46635.416326970175,43158.77461030196,42296.68107171416,365780.33609435544,844170.3606001376,496.77701549702107,802.4586430079831,816.2361848690205,738.5354300706853,844.7899236899839,1114.5131601440871,1080.0947632923126,1144.5832576062237,1051.8880141740296,845.8253545723652,1117.4854992639,1208.666795393266,1148.4780699557905,1134.256182474711,3913.623265646341,17458.21155965772,3262.162031884325,4833.291846874819,4899.626720401412,4508.960655781519,5037.526335910106,6352.078918783511,6184.39842019867,6493.31914514299,6048.177287213442,5040.969600129783,6368.368603363964,6808.8091054733095,6522.171110984146,6456.974366290947,18811.16063792692,97627.99478635985,242479.0678927196,280159.71800120024,281823.4440249753,273258.95902627363,285437.75395759515,313194.3355428742,309887.10571608396,316279.3053296109,307134.1336755309,285902.9665428936,313051.9612062317,321111.22413231555,315325.64319751464,313773.2382794439,505412.07919289125,4664230.935718155,239095.2009903515,275145.6659266006,276940.50796254125,268721.51820631995,280507.6634005821,306812.3241524089,303965.45180941245,309987.07589561393,301347.9899714894,280858.9805844115,306778.4017916003,314218.10777216346,308789.57620875794,307072.08837952017,485808.880002071,4566049.433053844,889.0964871263684,1378.717304131797,1400.0360345159318,1393.4686398891167,1575.5361916646477,2031.055404264464,1973.0874259232426,2080.7823218777094,1925.7527955376631,1577.0395962798332,2884.849715074861,3101.266916059531,2959.4301262696913,4992.25758685079,15615.530860064631,45777.90740553028,633.4339067614657,877.6728819791084,887.2453100171377,827.8367976126699,907.2369503987645,1100.658997531592,1075.94672815905,1120.5509629938138,1056.0943007597932,907.4494948334004,1103.3820746803426,1167.6793544660106,1126.5586186629196,3911.8517750397054,28960.630779148894,45664.228933044666,0.0,0.0,0.0,465.79689213364395,497.70525054886565,549.9334003725413,611.339479713117,628.4799659684962,606.5835999156669,564.4276983457395,1796.1984586337767,1779.595364490267,3179.524666795096,8736.711876764406,15700.378229036469,35116.674882718085
84,84.0,12956.459338051256,25320.540454320653,25980.330240434312,22531.96421421357,27358.974106417045,41147.27188541959,39301.38732266607,42891.064700782306,37782.956437602596,27431.925964386322,41270.238550822476,46354.306794099735,42891.94933733802,42033.24381044469,364848.48699920205,840101.1001562007,452.14663294595886,731.9529914504716,744.5870574584394,673.4066838691158,770.7708124961694,1018.1316907320204,986.5606538655967,1045.7395595350308,960.6831158823618,771.7267635889607,1020.8499128440808,1104.512124924282,1049.2667392890546,1036.2019956167935,3594.7955592380913,15961.332293736428,2974.993195787469,4427.747688671696,4489.3471498962235,4127.603540191149,4617.376543466768,5837.109276717004,5681.518744723684,5968.49085921027,5555.045550598161,4620.670275551937,5852.112706610192,6261.031519983776,5994.652316020978,5933.903550606214,17471.25026337658,89812.85318141211,242629.78343703493,280403.7023316837,282071.6397107948,273483.4279208967,285694.67756176053,313533.71277311817,310215.9592673725,316627.88518278924,307454.361380825,286160.2087974233,313392.24451051303,321479.39484062366,315675.3987772777,314118.6389446495,506610.344379304,4669551.3798160665,239540.40083321524,275806.758865557,277610.7355522109,269338.0255617265,281196.87853762,307682.48714713135,304812.53327874467,310876.70488047245,302176.3148959169,281548.67699647264,307650.79882972315,315151.14956099243,309683.13160735177,307956.65064333234,488399.46717818297,4579430.714368651,804.1778285397436,1253.2909119601713,1272.9321222932026,1265.6695146575187,1433.0784020183228,1852.65338820324,1799.2450198796464,1898.5788160930936,1755.6118837912072,1434.4935407482023,2631.4699231744926,2830.9941636112085,2700.1062200538254,4554.095904525707,14417.258323784308,41903.65596333389,580.530016580346,809.391377294251,818.4329196837665,762.6458415003815,837.3047564116749,1019.5359214186437,996.2615828077481,1038.3652444241768,977.5403483408323,837.5362724454046,1022.0671133909332,1082.6821851727923,1043.8415750369916,3623.8917357109685,27266.41054726039,42716.437437479304,0.0,0.0,0.0,470.2416358847314,502.5951711852102,555.8997604077903,617.8168599753405,635.232047878717,612.9386037593987,569.8626460901172,1816.1357882960176,1800.7169864404443,3216.8570734246864,8841.06761824134,16014.430214699663,35653.79440628346
85,85.0,12853.023797618567,25151.52566183598,25808.331817406437,22376.705072406,27180.79229830623,40910.648549346595,39072.22924474015,42647.88813649698,37559.92152309501,27253.51204444415,41032.98057562872,46097.24213175716,42647.9835544242,41792.38646251824,363993.48021551396,836378.6510855383,411.7156779332457,667.8380700907827,679.4219326560465,614.2184550906117,703.4290792799894,930.2498107428271,901.2949925684709,955.5912553326632,877.5583026955077,704.3109809105551,932.7358735465973,1009.4856346097403,958.7879768135172,946.7895611340736,3301.1510661918,14594.578669596429,2712.869128247661,4055.3227217610306,4112.476999574447,3777.743369135166,4231.245107183162,5362.127998061469,5217.865200876191,5484.230047474742,5100.535437310558,4234.385394908777,5375.941012155299,5755.296504353404,5507.950991388629,5451.402897295402,16214.73167477501,82594.12448450095,242767.021996346,280626.31502171396,282298.1136883468,273688.16740592686,285929.1539215205,313843.7960433658,310516.390931562,316946.4156012334,307746.88081505685,286394.9791243935,313703.1564683619,321815.89005216025,315994.9947695488,314434.2354650275,507710.7280680346,4674416.239372599,239946.39139620046,276412.31354631204,278224.76925036294,269902.33310336847,281828.5335152306,308481.9736418491,305590.6105618152,311694.2905606957,302936.984736899,282180.79157973634,308452.34253866936,316008.9757292799,310504.2774773735,308769.4210790523,490804.63704351895,4591738.645760363,727.7892179962695,1139.573783474747,1157.6561451716059,1149.9513587438646,1303.793592919965,1690.0015385895122,1640.827056402477,1732.3796194767096,1600.6347241025355,1305.1217242549676,2400.45723183598,2584.2763076229385,2463.5868695006634,4154.567677068603,13301.649571798955,38352.2664189598,531.6458232167231,745.7587870715995,754.281831097872,701.9814754576894,772.0619310808934,943.447355000471,921.5646140448656,961.2350621043348,903.9416733656952,772.3072183497231,945.7975767072153,1002.8416683591196,966.2228398052299,3353.7622863046336,25632.957368265263,39909.80751023133,0.0,0.0,0.0,474.2831117983259,507.0538710395137,561.370617915365,623.7527963875967,641.4270636595859,618.7592960726711,574.8186336953917,1834.4175712550448,1820.1136843664235,3251.104844500794,8936.771097379567,16309.646329606901,36153.51891767718
86,86.0,12758.646192872084,24997.11642525649,25651.188481661662,22234.892331696992,27017.98269748487,40694.28013820355,38862.70327857824,42425.510062596026,37356.008373316494,27090.48896149756,40816.03148247761,45862.13565179956,42424.88769984065,41572.142115779854,363209.0905936073,832973.104486669,375.0630168723553,609.5089913114392,620.1286574749796,560.4028498561379,642.1374914295864,850.0982384163644,823.5463993261202,873.3545604042544,801.77665986777,642.9505261662196,852.3721805598473,922.769722549768,876.2539166053809,865.2375382017716,3030.8331665445885,13346.433915586582,2473.6920266372044,3713.495307156086,3766.483798496473,3456.94057431891,3876.5761344373427,4924.327619085381,4790.662876537635,5037.710645586535,4681.896324877203,3879.5612342153127,4937.039808781696,5288.710618518597,5059.218677426255,5006.629706422707,15038.027755455236,75930.97310795257,242892.04300197013,280829.48468548444,282504.8232408385,273874.9683558789,286143.199751997,314127.1621228379,310790.90639800404,317237.53378803487,308014.13970167947,286609.2959664489,313987.2805285485,322123.47995967686,316287.0794084173,314722.64797776146,508721.0057902161,4678865.050677795,240316.59876361827,276966.87927627587,278787.19906236674,270418.7642441282,282407.3036766482,309216.29400429473,306305.08744555805,312445.4247314133,303635.3186419386,282759.9992781207,309188.5565281808,316797.3840071323,311258.6397061276,309515.9906395957,493036.0484843927,4603055.488489792,659.0462108495664,1036.4734482357674,1053.1099119276928,1045.1656553062624,1186.4704806315228,1541.7545179896615,1496.5051575847808,1580.8291493531776,1459.5058143939914,1187.7137219928736,2189.901449010464,2359.144246006214,2247.936808511317,3790.379916899359,12264.558625561991,35098.49511425464,486.55291898288294,686.573943674313,694.59330014766,645.6367393380316,711.3144838283839,872.2344922502239,851.6929441205104,889.0067040918018,835.1316011038911,711.5690479695741,874.4144439932214,928.0102528587831,893.5461074067266,3100.9061908902813,24063.355741938485,37244.53891259477,0.0,0.0,0.0,477.95434353689706,511.11501446456793,566.3806831351504,629.1856852434373,647.1035465885047,624.0839813007805,579.333008940475,1851.1597480671242,1837.902436201739,3282.481963092299,9024.42649235841,16586.52877114234,36617.65567407172
